$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
12131,HAIR_M_122,,,,,王家の子息たちの間で愛されたスタイル。自然な動きと上品さが自慢の髪型です。,-1,,hair_plaguedoctor_m,0,,,,,,,4,プリンスウェーブ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12132,HAIR_M_123,,,,,かつての上流層で流行していた髪形。様々な顔料を混ぜた特殊な液体でスタイルを維持させていたそうです。,-1,,hair_shortwave_m,0,,,,,,,4,ミディアムカット,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12133,HAIR_M_124,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,hair_falconer_m,0,,,,,,,4,アンバランスロングカット,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12134,HAIR_M_125,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_shepherd,0,,,,,,,4,レトロレイヤード,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12135,HAIR_M_126,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_poodle_m,0,,,,,,,4,プードルのかぶりもの(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12136,HAIR_M_127,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_tiecat_m,0,,,,,,,4,タキシードにゃんこのかぶりもの(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12137,HAIR_M_128,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_popolion_m,0,,,,,,,4,ポポリオンのかぶりもの(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12138,HAIR_M_129,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_penguin_m,0,,,,,,,4,ペンギンのかぶりもの(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12139,HAIR_M_130,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_hanaming_m,0,,,,,,,4,ハナミンのかぶりもの(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12140,HAIR_M_131,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_kepa_m,0,,,,,,,4,ケッピーのかぶりもの(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12141,HAIR_M_132,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_bunnyboy,0,,,,,,,4,バニーボーイ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12142,HAIR_M_133,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_mintpink,0,,,,,,,4,ツートンダンディカット,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12143,HAIR_M_134,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_redbridge,0,,,,,,,4,ノーブルウェーブポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12144,HAIR_M_135,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_redbridge,0,,,,,,,4,羊巻きタオル(男),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12501,HAIR_F_101,,,,,噂によると、ラミン将軍が廃都でこの髪型のおかげでほとんど埋まった状態だった姫君を見つけ、救出できたそうです。,-1,,hair_lancer_female,0,,,,,,,4,ボリュームウェーブツインテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12502,HAIR_F_102,,,,,飾らない自然さが素敵な髪型です。まるで女神の権能のようですね。,-1,,hair_gm_female,0,,,,,,,4,ボリュームウェーブ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12503,HAIR_F_103,,,,,着用すると見た目が変わります。,-1,2,hair_shorthair,0,,,,,,,4,ショートカット,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12504,HAIR_F_104,,,,,着用すると見た目が変わります。,-1,2,hair_longhair,0,,,,,,,4,ロングシャギー,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12505,HAIR_F_105,,,,,着用すると見た目が変わります。,-1,2,hair_semilonghair,0,,,,,,,4,ボリュームカール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12506,HAIR_F_106,,,,,着用すると見た目が変わります。,-1,2,hair_richhair,0,,,,,,,4,ロングポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12507,HAIR_F_107,,,,,着用すると見た目が変わります。,-1,2,hair_twinhair,0,,,,,,,4,ツインテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12508,HAIR_F_108,,,,,着用すると見た目が変わります。,-1,2,hair_ponytail,0,,,,,,,4,レゲエポニー,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12509,HAIR_F_109,,,,,着用すると見た目が変わります。,-1,2,hair_rollhair,0,,,,,,,4,ダブルバーン,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12510,HAIR_F_110,,,,,着用すると見た目が変わります。,-1,2,hair_longwave,0,,,,,,,4,ロングレイアード,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12511,HAIR_F_111,,,,,着用すると見た目が変わります。,-1,2,hair_shorttwin,0,,,,,,,4,ショートツインテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12512,HAIR_F_112,,,,,着用すると見た目が変わります。,-1,2,hair_shortround,0,,,,,,,4,結んだロングウェーブ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12513,HAIR_F_113,,,,,着用すると見た目が変わります。,-1,2,hair_musketeer_female,0,,,,,,,4,ロングウェーブツインテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12514,HAIR_F_114,,,,,着用すると見た目が変わります。,-1,2,hair_thaumaturge_female,0,,,,,,,4,ショートポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12515,HAIR_F_115,,,,,廃都にいた王家の令嬢たちのための女学校が起源となる髪型で、その後たくさんの女性たちに好まれました。,-1,,icon_item_hair_elementalist_female,0,,,,,,,4,ノーブルロング,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12516,HAIR_F_116,,,,,女神像の神聖さが宿る髪の艶という表現がぴったりの髪型です。,-1,,icon_item_hair_gm2_female,0,,,,,,,4,ショートカットパーマ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12517,HAIR_F_117,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_hair_cokatrice_f,0,,,,,,,4,コカトリスヘッド(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12518,HAIR_F_118,,,,,着用すると見た目が変わります。,-1,,hair_jullahair,0,,,,,,,4,ロングウェーブ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12519,HAIR_F_119,,,,,着用すると見た目が変わります。,-1,,hair_zealot,0,,,,,,,4,ブレードポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12520,HAIR_F_120,,,,,着用すると見た目が変わります。,-1,,hair_silvia,0,,,,,,,4,ナチュラルウェーブ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12521,HAIR_F_121,,,,,着用すると見た目が変わります。,-1,,hair_warrock2,0,,,,,,,4,ノーブルウェーブパーマ,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12522,HAIR_F_122,,,,,着用すると見た目が変わります。,-1,,hair_puppeteer,0,,,,,,,4,リボン飾りのダブルバーン,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12523,HAIR_F_123,,,,,着用すると見た目が変わります。,-1,,hair_scout_f,0,,,,,,,4,アンバランスブレンドカット,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12524,HAIR_F_124,,,,,紐などで軽く結び上げた髪形。女神の髪型から由来したという説もあります。,-1,,hair_ploana_f,0,,,,,,,4,アップヘア,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12525,HAIR_F_125,,,,,着用すると見た目が変わります。,-1,,hair_tyurt_f,0,,,,,,,4,ナチュラルポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12526,HAIR_F_126,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_linker,0,,,,,,,4,ロマンティックバーン,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12527,HAIR_F_127,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_poodle_f,0,,,,,,,4,プードルのかぶりもの(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12528,HAIR_F_128,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_tiecat_f,0,,,,,,,4,タキシードにゃんこのかぶりもの(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12529,HAIR_F_129,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_popolion_f,0,,,,,,,4,ポポリオンのかぶりもの(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12530,HAIR_F_130,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_penguin_f,0,,,,,,,4,ペンギンのかぶりもの(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12531,HAIR_F_131,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_hanaming_f,0,,,,,,,4,ハナミンのかぶりもの(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12532,HAIR_F_132,,,,,着用すると、見た目が変わります。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,icon_item_helmet_kepa_f,0,,,,,,,4,ケッピーのかぶりもの(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12533,HAIR_F_133,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_gothloli,0,,,,,,,4,ミステリアスロング,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12534,HAIR_F_134,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_waveponytail,0,,,,,,,4,サイドポニーテール,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12535,HAIR_F_135,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_pinkgradation,0,,,,,,,4,チョッピーバング,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
12536,HAIR_F_136,,,,,見た目が変わります。ウィッグヘアカラーの色が適用されません。,-1,,hair_pinkgradation,0,,,,,,,4,羊巻きタオル(女),1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFF,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
18001,LENS01_001,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_yellow,0,,,,,,,4,コンタクト（イエロー）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18002,LENS01_002,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_perple,0,,,,,,,4,コンタクト（バイオレット）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18003,LENS01_003,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_red,0,,,,,,,4,コンタクト（クリムゾン）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18004,LENS01_004,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_black,0,,,,,,,4,コンタクト（ブラック）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18005,LENS01_005,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_heart,0,,,,,,,4,コンタクト（ピンクハート）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18006,LENS01_006,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_lens_star,0,,,,,,,4,コンタクト（きらきら）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18007,LENS01_007,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_gray,0,,,,,,,4,コンタクト（グレイ）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18008,LENS01_008,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_orange,0,,,,,,,4,コンタクト（オレンジ）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18009,LENS01_009,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_brown,0,,,,,,,4,コンタクト（ブラウン）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18011,LENS01_011,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_twinklepurple,0,,,,,,,4,コンタクト（トゥインクルパープル）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18012,LENS01_012,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_twinkleforest,0,,,,,,,4,コンタクト（トゥインクルグリーン）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18013,LENS01_013,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_xcross,0,,,,,,,4,コンタクト（アンバークロス）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
18014,LENS01_014,,,,,目の色を変更できるカラーコンタクト。右クリックで着用できます。,-1,,icon_item_lens_bluedrop,0,,,,,,,4,コンタクト（ブルードロップ）,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,10,False,False,0.0
19000,helmet_songpyun,,,,,お盆のお団子です。,-1,2,icon_item_helmet_songpyun,0,,,,,,,4,団子ヘルメットコスチューム,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,12,11,9,False,False,0.0
19001,helmet_golddog01,,,,,黄金わんわんのかぶりものです。右クリックで着用すると見た目が変更されます。染色剤の色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,2,item_icon_helmet_golddog,0,,,,,,,4,黄金わんわんのかぶりもの,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,12,11,9,False,False,0.0
19002,goldstonedog01,,,,,24kで作成された犬型のかぶりものです。すごく重たいです。右クリックで着用すると見た目が変更されます。染色剤の色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,2,item_icon_helmet_goldstonedog01,0,,,,,,,4,24kわんわんヘッド,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,12,11,9,False,False,0.0
19003,Gold_Armor,,,,,金色に輝く狛犬を模した兜です。右クリックで着用すると見た目が変更されます。染色剤の色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,,item_icon_helmet_goldamor01_f,0,,,,,,,4,金剛狛犬兜,1,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,11,7,False,False,0.0
19004,helmet_velcoffer,,,,,ドラゴンの生物学的分類を正確に把握する手段は魔法です。野獣型モンスターに適用される魔法がドラゴンに同じく適用されるという事実が明らかになったことで、ドラゴンは動物系に属する生物に分類されるようになりました。 ,-1,2,icon_item_velcofer01_helmet,0,,[642916],,,,53,4,ベルカッパーヘルメット,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,19,11,9,False,False,0.0
19005,helmet_MoonRabbit,,,,,ふくふくとした毛並みから覗くあどけない表情…ピンと伸びたまっすぐの白いお耳…どこをとっても相手の油断を誘導するような魅惑の月ウサギのかぶりものです。{nl}リサイクルショップでメダルと交換できます。{nl}ヘアカラーの色は適用されません。,-1,2,icon_item_helmet_moonrabbit,0,,,,,,,4,月ウサギのかぶりもの,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,19,11,9,False,False,0.0
19006,helmet_songpyun2,,,,,お盆のヨモギ松餅です。,-1,2,icon_item_helmet_songpyun2,0,,,,,,,4,ヨモギ餅ヘルメットコスチューム,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,,12,11,9,False,False,0.0
19011,Helmet_penguin,,,,,もふもふした毛、愛らしい顔、暖かそうなフードをかぶったペンギンのかぶりものです。ヘアカラーの色は適用されません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_helmet_winter_penguin,0,,,,,,,4,ゆきんこペンギンのかぶりもの,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,19,11,9,False,False,0.0
19012,Helmet_goldpig,,,,,福を招くかぶりもの！？{nl}リサイクルショップでメダルと交換できます。{nl}ヘアカラーの色は適用されません。,-1,2,icon_item_helmet_gold_pig,0,,,,,,,4,金ぴかピッグのかぶりもの,0,0,TTTTT,0,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,,19,11,9,False,False,0.0
101101,SWD01_101,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45]",,"[3030, 3045, 3060, 3075, 3090, 3105, 3120, 3135, 3150, 3165, 3975, 4791, 5616, 6450, 7290, 8136, 8991, 9855, 10725, 11601, 12486, 13380, 14280, 15186, 16101, 17025, 17955, 18891, 19836, 20790, 21750, 22716, 23691, 24675, 25665, 26661, 27666, 28680, 29700, 30726]",,グラディウスは王国兵士の基本武器の一つで、民間でも広く使われています。,36,2,icon_item_sword_22,1,,,,,,,4,古いグラディウス,3,80,FTFTT,1,0,0,1,0,32,29,0,0,0.0,0.0,FFTF,"[1, 1, 1, 2, 2, 2, 3, 3, 4, 4]",25,8,23,False,False,90.0
